cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.1,0.894736842,0.333333333,1200,1
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.1,0.894736842,0.333333333,400,1
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.1,0.952380952,0,300,1
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.1,0.952380952,0,200,1
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.1,0.894736842,0.333333333,1500,1
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.1,0.926829268,0,500,2
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.1,0.952380952,0,1500,2
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.1,0.926829268,0,2100,2
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.1,0.95,0.5,300,2
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.1,0.926829268,0,1500,2
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.1,0.952380952,0,500,3
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.1,0.952380952,0,1600,3
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.1,0.952380952,0,700,3
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.1,0.952380952,0,200,3
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.1,0.952380952,0,1500,3
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.1,0.975609756,0.666666667,700,4
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.1,0.952380952,0,200,4
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.1,0.975609756,0.666666667,400,4
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.1,0.975609756,0.666666667,100,4
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.1,0.975609756,0.666666667,1500,4
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.1,0.742857143,0,1100,5
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.1,0.952380952,0,3000,5
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.1,0.952380952,0,300,5
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.1,0.620689655,0.266666667,1000,5
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.1,0.952380952,0,1500,5
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.2,0.829268293,0,800,1
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.2,0.909090909,0,1900,1
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.2,0.88372093,0,300,1
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.2,0.551724138,0.315789474,1200,1
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.2,0.909090909,0,1500,1
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.2,0.904761905,0.333333333,1400,2
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.2,0.909090909,0,500,2
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.2,0.909090909,0,300,2
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.2,0.909090909,0,100,2
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.2,0.904761905,0.333333333,1500,2
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.2,0.8,0,1400,3
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.2,0.857142857,0,1700,3
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.2,0.829268293,0,1100,3
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.2,0.871794872,0.444444444,900,3
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.2,0.909090909,0,1500,3
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.2,0.909090909,0,200,4
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.2,0.930232558,0.4,700,4
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.2,0.930232558,0.4,700,4
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.2,0.909090909,0,100,4
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.2,0.909090909,0,1500,4
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.2,0.930232558,0.4,1400,5
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.2,0.909090909,0,1200,5
cic_syscallsbinders_adware,mis,-1,2,100,100,15,100,500,100,0.2,0.871794872,0.444444444,800,5
cic_syscallsbinders_adware,mfid,200,-1,-1,-1,15,100,500,100,0.2,0.5,0.3,700,5
cic_syscallsbinders_adware,fixed,-1,-1,-1,-1,15,100,500,100,0.2,0.909090909,0,1500,5
cic_syscallsbinders_adware,cas,-1,2,20,20,15,100,500,100,0.3,0,0.375,1600,1
cic_syscallsbinders_adware,fcn,-1,2,100,100,15,100,500,100,0.3,0.888888889,0.285714286,600,1
