dataset_name,oracle_param_oracle_name,oracle_param_number_of_epochs_for_training_feature_extractor,oracle_param_number_of_hidden_layers_for_classifier,oracle_param_number_of_neurons_in_layer_for_classifier,oracle_param_number_of_epochs_for_training_classifier,wtst_param_number_of_accepted_failed_attempts,wtst_param_epoch_unit,gan_param_number_of_generated_samples_perclass,maj_class_count,min_maj_rate,maj_f1,min_f1,stopping_epoch,fold
tor_rf,fixed,-1,-1,-1,-1,15,100,500,500,0.3,0.975609756,0.909090909,1500,5
tor_rf,cas,-1,2,20,20,15,100,500,500,0.4,0.984924623,0.962962963,500,1
tor_rf,fcn,-1,2,100,100,15,100,500,500,0.4,0.97,0.925,900,1
tor_rf,mis,-1,2,100,100,15,100,500,500,0.4,0.984924623,0.962962963,1400,1
tor_rf,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.97979798,0.951219512,1900,1
tor_rf,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.974874372,0.938271605,1500,1
tor_rf,cas,-1,2,20,20,15,100,500,500,0.4,0.955223881,0.886075949,200,2
tor_rf,fcn,-1,2,100,100,15,100,500,500,0.4,0.96039604,0.897435897,3400,2
tor_rf,mis,-1,2,100,100,15,100,500,500,0.4,0.955223881,0.886075949,1000,2
tor_rf,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.96,0.9,900,2
tor_rf,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.965517241,0.909090909,1500,2
tor_rf,cas,-1,2,20,20,15,100,500,500,0.4,0.950980392,0.868421053,1700,3
tor_rf,fcn,-1,2,100,100,15,100,500,500,0.4,0.951456311,0.864864865,2000,3
tor_rf,mis,-1,2,100,100,15,100,500,500,0.4,0.965853659,0.906666667,700,3
tor_rf,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.97029703,0.923076923,1000,3
tor_rf,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.950980392,0.868421053,1500,3
tor_rf,cas,-1,2,20,20,15,100,500,500,0.4,0.975369458,0.935064935,900,4
tor_rf,fcn,-1,2,100,100,15,100,500,500,0.4,0.970588235,0.921052632,3400,4
tor_rf,mis,-1,2,100,100,15,100,500,500,0.4,0.965517241,0.909090909,1600,4
tor_rf,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.96039604,0.897435897,800,4
tor_rf,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.97029703,0.923076923,1500,4
tor_rf,cas,-1,2,20,20,15,100,500,500,0.4,0.98,0.95,2100,5
tor_rf,fcn,-1,2,100,100,15,100,500,500,0.4,0.985074627,0.962025316,2200,5
tor_rf,mis,-1,2,100,100,15,100,500,500,0.4,0.964467005,0.915662651,2300,5
tor_rf,mfid,200,-1,-1,-1,15,100,500,500,0.4,0.974874372,0.938271605,1700,5
tor_rf,fixed,-1,-1,-1,-1,15,100,500,500,0.4,0.985074627,0.962025316,1500,5
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.1,0.98019802,0.777777778,1000,1
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.1,0.987593052,0.864864865,2700,1
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.1,0.982716049,0.8,1600,1
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.987593052,0.864864865,1300,1
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.985148515,0.833333333,1500,1
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.1,0.98,0.8,700,2
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.1,0.982543641,0.820512821,1100,2
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.1,0.982543641,0.820512821,1700,2
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.980099502,0.789473684,300,2
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.982543641,0.820512821,1500,2
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.1,0.982716049,0.8,600,3
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.1,0.98019802,0.777777778,2000,3
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.1,0.977777778,0.742857143,2100,3
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.98019802,0.777777778,200,3
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.980295567,0.764705882,1500,3
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.1,0.987654321,0.857142857,700,4
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.1,0.985148515,0.833333333,1500,4
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.1,0.987654321,0.857142857,1900,4
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.985221675,0.823529412,500,4
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.982800983,0.787878788,1500,4
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.1,0.982716049,0.8,1700,5
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.1,0.98019802,0.777777778,3600,5
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.1,0.98019802,0.777777778,1800,5
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.1,0.985148515,0.833333333,500,5
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.1,0.980295567,0.764705882,1500,5
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.2,0.987531172,0.936708861,1300,1
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.2,0.982543641,0.911392405,700,1
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.2,0.980099502,0.897435897,1200,1
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.980099502,0.897435897,1200,1
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.98245614,0.913580247,1500,1
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.2,0.968058968,0.821917808,1000,2
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.2,0.975609756,0.857142857,5700,2
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.2,0.970588235,0.833333333,1600,2
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.972972973,0.849315068,600,2
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.970588235,0.833333333,1500,2
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.2,0.985148515,0.921052632,3200,3
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.2,0.980099502,0.897435897,2300,3
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.2,0.987654321,0.933333333,900,3
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.982630273,0.909090909,900,3
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.982630273,0.909090909,1500,3
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.2,0.975124378,0.871794872,800,4
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.2,0.972839506,0.853333333,1700,4
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.2,0.977777778,0.88,500,4
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.980295567,0.891891892,500,4
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.972704715,0.857142857,1500,4
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.2,0.97755611,0.886075949,1300,5
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.2,0.972704715,0.857142857,1700,5
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.2,0.967741935,0.831168831,700,5
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.2,0.970149254,0.846153846,500,5
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.2,0.975124378,0.871794872,1500,5
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.3,0.972839506,0.904347826,5400,1
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.3,0.975247525,0.913793103,4700,1
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.3,0.97044335,0.894736842,1800,1
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.972839506,0.904347826,2000,1
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.972839506,0.904347826,1500,1
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.3,0.985,0.95,900,2
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.3,0.984924623,0.950819672,2700,2
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.3,0.977329975,0.926829268,1000,2
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.98,0.933333333,1200,2
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.982543641,0.941176471,1500,2
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.3,0.990049751,0.966101695,3000,3
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.3,0.990049751,0.966101695,2000,3
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.3,0.987531172,0.957983193,1500,3
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.987531172,0.957983193,1300,3
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.990049751,0.966101695,1500,3
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.3,0.967581047,0.890756303,2000,4
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.3,0.965,0.883333333,4000,4
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.3,0.965,0.883333333,2500,4
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.972568579,0.907563025,1400,4
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.967581047,0.890756303,1500,4
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.3,0.972568579,0.907563025,700,5
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.3,0.970149254,0.898305085,2700,5
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.3,0.977667494,0.923076923,1300,5
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.3,0.970149254,0.898305085,1100,5
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.3,0.97,0.9,1500,5
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.4,0.990049751,0.974683544,4100,1
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.4,0.992518703,0.981132075,800,1
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.4,0.987468672,0.968944099,800,1
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.985074627,0.962025316,1100,1
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.987468672,0.968944099,1500,1
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.4,0.974619289,0.939759036,4300,2
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.4,0.976982097,0.946745562,2100,2
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.4,0.972010178,0.934131737,1700,2
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.977099237,0.946107784,1200,2
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.974619289,0.939759036,1500,2
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.4,0.962779156,0.904458599,1900,3
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.4,0.96,0.9,500,3
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.4,0.962593516,0.905660377,1000,3
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.965174129,0.911392405,1700,3
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.965,0.9125,1500,3
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.4,0.977777778,0.941935484,600,4
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.4,0.98019802,0.948717949,5800,4
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.4,0.975124378,0.936708861,1000,4
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.975,0.9375,1300,4
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.982543641,0.955974843,1500,4
tor_rf,cas,-1,2,20,20,15,100,500,1000,0.4,0.97755611,0.943396226,3000,5
tor_rf,fcn,-1,2,100,100,15,100,500,1000,0.4,0.980099502,0.949367089,300,5
tor_rf,mis,-1,2,100,100,15,100,500,1000,0.4,0.975247525,0.935897436,900,5
tor_rf,mfid,200,-1,-1,-1,15,100,500,1000,0.4,0.977667494,0.942675159,800,5
tor_rf,fixed,-1,-1,-1,-1,15,100,500,1000,0.4,0.980099502,0.949367089,1500,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,0.974358974,0.8,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,1,1,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,1,1,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,0.975609756,0.666666667,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.1,0.975609756,0.666666667,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,1,1,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,0.952380952,0.666666667,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,0.974358974,0.888888889,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,1,1,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.2,0.95,0.75,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,0.926829268,0.727272727,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,1,1,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,0.952380952,0.8,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,1,1,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.3,0.923076923,0.769230769,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.974358974,0.941176471,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.975609756,0.933333333,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.923076923,0.823529412,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.871794872,0.705882353,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,100,0.4,0.952380952,0.857142857,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.987654321,0.857142857,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.975609756,0.666666667,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,1,1,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.975,0.75,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.1,0.987654321,0.857142857,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.975609756,0.857142857,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.975609756,0.857142857,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.963855422,0.769230769,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.987654321,0.933333333,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.2,0.975,0.875,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.952380952,0.8,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,1,1,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.939759036,0.761904762,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.975609756,0.909090909,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.3,0.95,0.833333333,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.963855422,0.896551724,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.975,0.9375,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.975609756,0.933333333,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.975609756,0.933333333,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,200,0.4,0.948717949,0.882352941,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.98019802,0.777777778,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.975369458,0.705882353,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.985221675,0.823529412,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.99009901,0.888888889,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.1,0.99,0.9,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.970588235,0.833333333,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.985221675,0.918918919,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.943005181,0.765957447,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.975369458,0.864864865,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.2,0.975609756,0.857142857,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.975369458,0.912280702,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.97029703,0.896551724,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.960784314,0.857142857,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.975124378,0.915254237,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.3,0.970873786,0.888888889,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.964824121,0.913580247,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.955665025,0.883116883,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.961165049,0.891891892,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.970588235,0.921052632,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,500,0.4,0.98,0.95,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.987593052,0.864864865,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.97755611,0.769230769,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.982630273,0.810810811,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.99009901,0.888888889,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.1,0.980295567,0.764705882,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.985,0.925,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.968215159,0.816901408,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.985148515,0.921052632,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.965346535,0.815789474,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.2,0.972704715,0.857142857,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.97044335,0.894736842,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.984924623,0.950819672,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.985074627,0.949152542,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.96,0.866666667,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.3,0.970149254,0.898305085,-1,5
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.987531172,0.968553459,-1,1
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.982278481,0.957575758,-1,2
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.962779156,0.904458599,-1,3
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.972839506,0.929032258,-1,4
tor_rf,no_oversampling,-1,-1,-1,-1,-1,-1,-1,1000,0.4,0.975124378,0.936708861,-1,5
